date,day_name,month,month_num,year,season,hour,temperature,humidity,rainfall,wind_speed,wind_direction,aqi,heat_index,evapotranspiration,dew_point,water_deficit,alert_level,overall_status,latitude,longitude,station_id,location,source
2025-09-08,Monday,September,9,2025,Short Rains,12,26.4,72.5,26.8,10.6,S,55,23.86,0.53,39.32,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-09,Tuesday,September,9,2025,Short Rains,12,20.3,78.2,0.0,18.4,NE,36,17.88,0.41,33.64,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-10,Wednesday,September,9,2025,Short Rains,12,27.0,69.7,19.1,17.5,E,36,24.4,0.57,39.46,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-11,Thursday,September,9,2025,Short Rains,12,25.2,81.3,0.0,12.4,S,30,22.84,0.43,39.64,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-12,Friday,September,9,2025,Short Rains,12,24.3,66.0,0.0,11.1,NW,30,21.63,0.56,35.82,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-13,Saturday,September,9,2025,Short Rains,12,25.4,66.7,0.0,10.4,W,58,22.74,0.57,37.15,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-14,Sunday,September,9,2025,Short Rains,12,25.0,55.8,0.0,17.0,E,63,22.12,0.65,34.73,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-15,Monday,September,9,2025,Short Rains,12,19.6,69.7,17.3,10.9,SE,61,17.0,0.47,31.35,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-16,Tuesday,September,9,2025,Short Rains,12,19.8,60.6,2.9,11.6,S,46,17.02,0.54,29.98,2.1,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-17,Wednesday,September,9,2025,Short Rains,12,26.0,87.6,20.8,20.8,SE,56,23.76,0.35,41.72,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-18,Thursday,September,9,2025,Short Rains,12,24.4,70.3,0.0,20.8,W,54,21.82,0.53,36.72,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-19,Friday,September,9,2025,Short Rains,12,24.2,62.9,0.0,23.9,N,72,21.47,0.59,35.15,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-20,Saturday,September,9,2025,Short Rains,12,26.5,73.8,0.0,23.4,W,36,23.99,0.52,39.67,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-21,Sunday,September,9,2025,Short Rains,12,26.7,71.1,0.0,17.0,S,35,24.13,0.55,39.39,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-22,Monday,September,9,2025,Short Rains,12,16.2,69.5,6.2,22.5,SW,58,13.6,0.43,27.6,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-23,Tuesday,September,9,2025,Short Rains,12,19.2,61.4,5.6,19.6,N,35,16.44,0.53,29.47,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-24,Wednesday,September,9,2025,Short Rains,12,26.7,71.5,0.0,15.3,SW,42,24.14,0.55,39.46,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-25,Thursday,September,9,2025,Short Rains,12,27.1,59.5,0.0,15.6,W,66,24.3,0.66,37.67,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-26,Friday,September,9,2025,Short Rains,12,26.2,57.9,0.0,8.8,N,48,23.37,0.66,36.4,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-27,Saturday,September,9,2025,Short Rains,12,21.6,57.8,0.0,21.9,SW,69,18.76,0.59,31.43,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-28,Sunday,September,9,2025,Short Rains,12,23.4,75.6,10.6,8.9,N,56,20.92,0.47,36.59,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-29,Monday,September,9,2025,Short Rains,12,17.4,89.8,19.8,22.0,S,58,15.21,0.26,32.48,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-09-30,Tuesday,September,9,2025,Short Rains,12,25.2,81.6,0.0,5.8,E,38,22.84,0.42,39.7,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-01,Wednesday,October,10,2025,Short Rains,12,27.4,66.4,9.8,13.9,W,64,24.74,0.6,39.28,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-02,Thursday,October,10,2025,Short Rains,12,24.1,66.0,4.7,18.1,N,41,21.43,0.56,35.6,0.3,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-03,Friday,October,10,2025,Short Rains,12,27.3,92.1,18.1,11.0,S,65,25.16,0.29,44.05,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-04,Saturday,October,10,2025,Short Rains,12,24.4,81.5,38.8,14.1,W,67,22.04,0.42,38.79,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-05,Sunday,October,10,2025,Short Rains,12,22.7,85.2,33.5,5.5,E,33,20.42,0.36,37.58,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-06,Monday,October,10,2025,Short Rains,12,19.5,85.0,0.0,9.0,SW,47,17.21,0.33,33.97,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-07,Tuesday,October,10,2025,Short Rains,12,27.3,68.0,0.0,18.4,W,40,24.67,0.59,39.47,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-08,Wednesday,October,10,2025,Short Rains,12,23.0,65.0,0.0,9.1,SE,43,20.31,0.56,34.22,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-09,Thursday,October,10,2025,Short Rains,12,20.8,71.9,0.0,11.6,NW,51,18.25,0.47,33.06,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-10,Friday,October,10,2025,Short Rains,12,17.8,61.0,3.3,6.4,W,65,15.03,0.51,27.88,1.7,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-11,Saturday,October,10,2025,Short Rains,12,27.3,62.1,7.5,7.8,SE,37,24.55,0.64,38.37,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-12,Sunday,October,10,2025,Short Rains,12,25.9,94.6,33.1,6.7,SE,44,23.81,0.23,42.95,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-13,Monday,October,10,2025,Short Rains,12,28.3,86.2,0.0,19.1,W,39,26.04,0.39,44.04,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-14,Tuesday,October,10,2025,Short Rains,12,23.9,64.1,0.0,4.6,N,45,21.19,0.57,35.04,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-15,Wednesday,October,10,2025,Short Rains,12,15.9,94.9,20.8,5.7,W,66,13.81,0.18,31.69,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-16,Thursday,October,10,2025,Short Rains,12,24.5,75.9,0.0,14.4,W,38,22.03,0.48,37.86,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-17,Friday,October,10,2025,Short Rains,12,24.3,81.2,21.1,9.7,NE,54,21.94,0.42,38.62,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-18,Saturday,October,10,2025,Short Rains,12,24.0,85.7,0.0,3.0,N,34,21.73,0.36,39.12,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-19,Sunday,October,10,2025,Short Rains,12,21.0,78.9,34.4,17.3,E,60,18.59,0.41,34.54,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-20,Monday,October,10,2025,Short Rains,12,23.8,76.9,0.0,17.3,N,53,21.35,0.46,37.27,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-21,Tuesday,October,10,2025,Short Rains,12,20.1,83.1,0.0,15.2,W,66,17.77,0.36,34.29,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-22,Wednesday,October,10,2025,Short Rains,12,21.4,87.6,0.0,11.9,E,37,19.16,0.32,36.56,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-23,Thursday,October,10,2025,Short Rains,12,27.1,74.4,0.0,18.0,N,58,24.6,0.52,40.45,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-24,Friday,October,10,2025,Short Rains,12,22.2,77.2,0.0,8.0,N,54,19.76,0.44,35.56,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-25,Saturday,October,10,2025,Short Rains,12,21.6,88.8,0.0,11.5,SE,58,19.39,0.3,37.01,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-26,Sunday,October,10,2025,Short Rains,12,18.4,60.3,0.0,14.4,E,48,15.61,0.52,28.41,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-27,Monday,October,10,2025,Short Rains,12,22.5,78.0,0.0,10.0,SE,53,20.07,0.43,36.03,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-28,Tuesday,October,10,2025,Short Rains,12,25.2,86.3,11.0,6.7,NW,48,22.94,0.37,40.58,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-29,Wednesday,October,10,2025,Short Rains,12,20.7,83.1,25.3,12.1,SE,30,18.37,0.36,34.96,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-30,Thursday,October,10,2025,Short Rains,12,24.6,94.0,10.4,15.9,SE,42,22.49,0.24,41.36,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-10-31,Friday,October,10,2025,Short Rains,12,22.2,83.0,0.0,3.8,W,47,19.87,0.38,36.61,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-01,Saturday,November,11,2025,Short Rains,12,23.2,88.3,23.5,12.1,SE,58,20.98,0.32,38.71,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-02,Sunday,November,11,2025,Short Rains,12,22.3,87.7,0.0,7.3,W,53,20.07,0.32,37.59,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-03,Monday,November,11,2025,Short Rains,12,21.8,69.8,0.0,7.4,NE,38,19.21,0.5,33.78,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-04,Tuesday,November,11,2025,Short Rains,12,18.2,68.5,25.3,11.8,N,47,15.58,0.46,29.61,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-05,Wednesday,November,11,2025,Short Rains,12,20.9,70.6,0.0,10.0,N,38,18.32,0.48,32.94,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-06,Thursday,November,11,2025,Short Rains,12,16.7,91.7,30.0,3.0,E,37,14.55,0.23,32.03,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-07,Friday,November,11,2025,Short Rains,12,18.0,86.3,0.0,12.7,E,48,15.74,0.3,32.53,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-08,Saturday,November,11,2025,Short Rains,12,26.3,81.0,14.8,12.5,SE,33,23.93,0.44,40.81,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-09,Sunday,November,11,2025,Short Rains,12,22.2,81.6,25.4,15.4,E,57,19.84,0.39,36.36,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-10,Monday,November,11,2025,Short Rains,12,22.4,68.3,36.9,3.4,W,42,19.78,0.52,34.17,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-11,Tuesday,November,11,2025,Short Rains,12,17.6,83.9,36.0,11.5,N,41,15.29,0.33,31.65,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-12,Wednesday,November,11,2025,Short Rains,12,26.0,73.0,0.0,5.0,SE,32,23.47,0.52,38.97,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-13,Thursday,November,11,2025,Short Rains,12,23.8,87.1,0.0,15.0,S,29,21.55,0.34,39.16,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-14,Friday,November,11,2025,Short Rains,12,20.4,79.2,0.0,11.8,NE,38,18.0,0.4,33.93,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-15,Saturday,November,11,2025,Short Rains,12,21.2,74.4,0.0,14.8,E,38,18.7,0.45,33.95,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-16,Sunday,November,11,2025,Short Rains,12,19.7,85.2,36.3,14.6,NE,51,17.42,0.33,34.23,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-17,Monday,November,11,2025,Short Rains,12,18.8,90.0,20.6,6.9,SE,59,16.61,0.27,34.08,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-18,Tuesday,November,11,2025,Short Rains,12,23.1,76.0,0.0,3.7,NW,56,20.63,0.46,36.33,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-19,Wednesday,November,11,2025,Short Rains,12,20.3,66.9,0.0,17.2,SE,42,17.65,0.5,31.62,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-20,Thursday,November,11,2025,Short Rains,12,24.2,76.7,0.0,15.9,SE,64,21.75,0.47,37.68,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-21,Friday,November,11,2025,Short Rains,12,19.6,60.5,0.0,4.4,N,44,16.82,0.54,29.74,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-22,Saturday,November,11,2025,Short Rains,12,25.2,91.1,34.8,12.6,N,41,23.04,0.3,41.49,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-23,Sunday,November,11,2025,Short Rains,12,25.1,84.2,0.0,9.6,SE,53,22.8,0.39,40.07,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-24,Monday,November,11,2025,Short Rains,12,19.0,80.2,14.6,12.3,NW,29,16.62,0.38,32.55,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-25,Tuesday,November,11,2025,Short Rains,12,20.6,62.5,0.0,14.9,NE,63,17.86,0.54,31.17,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-26,Wednesday,November,11,2025,Short Rains,12,21.2,87.5,36.9,11.7,SE,36,18.96,0.32,36.32,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-27,Thursday,November,11,2025,Short Rains,12,24.4,84.3,33.2,5.9,NW,39,22.1,0.38,39.31,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-28,Friday,November,11,2025,Short Rains,12,22.8,92.3,34.1,18.8,N,54,20.66,0.26,39.01,0.0,CRITICAL,CRITICAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-29,Saturday,November,11,2025,Short Rains,12,23.8,77.6,0.0,8.1,E,64,21.36,0.45,37.4,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-11-30,Sunday,November,11,2025,Short Rains,12,20.3,70.8,0.0,6.5,NW,52,17.73,0.47,32.31,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-01,Monday,December,12,2025,Dry (Dec-Feb),12,20.3,63.8,0.0,14.6,W,67,17.59,0.53,31.08,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-02,Tuesday,December,12,2025,Dry (Dec-Feb),12,28.8,69.9,0.0,22.4,W,53,26.21,0.59,41.47,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-03,Wednesday,December,12,2025,Dry (Dec-Feb),12,28.4,51.3,0.0,15.2,NE,53,25.43,0.74,37.55,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-04,Thursday,December,12,2025,Dry (Dec-Feb),12,20.6,70.9,0.0,5.6,SW,52,18.03,0.48,32.66,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-05,Friday,December,12,2025,Dry (Dec-Feb),12,26.9,48.4,0.0,10.5,E,39,23.88,0.74,35.42,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-06,Saturday,December,12,2025,Dry (Dec-Feb),12,28.9,56.9,8.1,14.5,E,74,26.05,0.71,39.13,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-07,Sunday,December,12,2025,Dry (Dec-Feb),12,26.7,57.4,0.0,6.3,N,44,23.86,0.67,36.85,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-08,Monday,December,12,2025,Dry (Dec-Feb),12,30.6,52.8,0.0,16.4,NW,68,27.66,0.76,40.19,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-09,Tuesday,December,12,2025,Dry (Dec-Feb),12,25.4,70.4,0.0,16.8,S,43,22.82,0.54,37.83,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-10,Wednesday,December,12,2025,Dry (Dec-Feb),12,19.2,66.2,0.0,19.8,SW,40,16.53,0.49,30.3,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-11,Thursday,December,12,2025,Dry (Dec-Feb),12,22.3,71.5,0.0,9.7,N,56,19.74,0.49,34.63,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-12,Friday,December,12,2025,Dry (Dec-Feb),12,23.1,67.5,0.0,22.7,N,42,20.46,0.54,34.79,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-13,Saturday,December,12,2025,Dry (Dec-Feb),12,23.0,70.0,0.0,9.6,W,85,20.41,0.51,35.13,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-14,Sunday,December,12,2025,Dry (Dec-Feb),12,25.7,52.0,1.4,25.4,N,87,22.75,0.69,34.79,3.6,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-15,Monday,December,12,2025,Dry (Dec-Feb),12,18.7,65.3,12.6,6.3,N,82,16.02,0.49,29.6,0.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-16,Tuesday,December,12,2025,Dry (Dec-Feb),12,26.6,51.7,2.2,26.1,N,69,23.64,0.71,35.7,2.8,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-17,Wednesday,December,12,2025,Dry (Dec-Feb),12,28.4,54.5,0.0,16.6,E,60,25.5,0.72,38.15,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-18,Thursday,December,12,2025,Dry (Dec-Feb),12,27.1,64.6,0.0,15.2,W,41,24.4,0.61,38.61,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-19,Friday,December,12,2025,Dry (Dec-Feb),12,19.9,59.1,0.0,6.4,W,56,17.09,0.55,29.82,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-20,Saturday,December,12,2025,Dry (Dec-Feb),12,17.9,67.0,0.0,22.5,NW,60,15.25,0.47,29.03,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-21,Sunday,December,12,2025,Dry (Dec-Feb),12,23.8,61.1,0.0,22.0,NW,49,21.03,0.6,34.39,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-22,Monday,December,12,2025,Dry (Dec-Feb),12,26.8,61.7,0.0,15.2,E,83,24.04,0.63,37.75,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-23,Tuesday,December,12,2025,Dry (Dec-Feb),12,25.1,83.1,12.0,7.3,S,81,22.77,0.41,39.87,0.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-24,Wednesday,December,12,2025,Dry (Dec-Feb),12,20.7,48.1,0.0,15.7,SE,60,17.67,0.64,28.77,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-25,Thursday,December,12,2025,Dry (Dec-Feb),12,24.6,54.7,0.0,27.9,E,86,21.7,0.66,34.1,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-26,Friday,December,12,2025,Dry (Dec-Feb),12,29.1,68.2,0.0,7.5,S,40,26.47,0.61,41.47,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-27,Saturday,December,12,2025,Dry (Dec-Feb),12,27.5,55.9,0.0,26.4,S,102,24.63,0.69,37.44,5.0,WARNING,WARNING,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-28,Sunday,December,12,2025,Dry (Dec-Feb),12,29.7,69.3,0.0,22.9,SE,75,27.1,0.61,42.34,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
2025-12-29,Monday,December,12,2025,Dry (Dec-Feb),12,22.2,65.5,0.0,20.5,S,41,19.52,0.54,33.44,5.0,NORMAL,NORMAL,-1.0896,37.0105,KE-NBI-001,JKUAT Main Farm, Juja,Generated (offline fallback)
